bill_no,goods_no,qty,process_type,create_time,deadline_time,band
1180815592905920 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815592907370 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815592907460 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815592907900 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593005570 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593006180 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593104920 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593104990 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815593202470 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593203020 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593205110 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593205130 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593303680 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815593304470 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593307360 ,17962,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593406600 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593407040 ,16350,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593407780 ,15767,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815593504700 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593506320 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593606190 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593606210 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593607060 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593607160 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815593607390 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593607560 ,17965,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815593704720 ,16018,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593707790 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593708140 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593803870 ,17140,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815593805850 ,20217,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593905540 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815593905950 ,18660,5,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815593908000 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594005780 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594006030 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594006420 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594104110 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594105800 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594201990 ,14409,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594202770 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594204970 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815594205120 ,19693,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815594303050 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594303760 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594402470 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594403420 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594404040 ,18341,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815594404400 ,14271,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815594404610 ,14409,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594404740 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594504230 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815594504470 ,18316,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815594600110 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594600320 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594605110 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594606160 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594607400 ,17076,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815594706340 ,18704,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594706390 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594806260 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594806450 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594806510 ,14940,3,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815594900080 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594903200 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594908020 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815594908810 ,14920,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815594909330 ,19677,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815594909380 ,15923,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595003970 ,14548,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595200300 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595203090 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595206330 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595206610 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595208860 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595300990 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595304020 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595404700 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595405350 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595405380 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595505060 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595601540 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595605000 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595703050 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595704830 ,14409,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595704850 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595704880 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595704920 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595802020 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595804820 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595805080 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595805110 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815595805120 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815595805140 ,15264,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815595805140 ,16646,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815595908760 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597507410 ,18970,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597507600 ,16022,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815597507850 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597508250 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597607060 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597704300 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597705050 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597705920 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597706500 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597805250 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597806540 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597807050 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597807600 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597807740 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597904460 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597905300 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815597905870 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598007330 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598101540 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598105570 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598105980 ,14920,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815598106270 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598206220 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598207260 ,18645,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815598207360 ,17962,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598300250 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598401390 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598405890 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598407310 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598503570 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598506380 ,17141,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598506470 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815598506600 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598506660 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598600090 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598603750 ,18578,2,1,2018/8/16 0:00,2018/8/16 23:59,C
1180815598605180 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598605540 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598606060 ,17574,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598606280 ,14940,3,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815598702280 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598702920 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598704210 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598803360 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598805120 ,16408,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598808400 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598808480 ,17301,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815598808530 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815598808820 ,18970,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598808860 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815598902370 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598905610 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598905920 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598906480 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815598906730 ,14940,3,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815599004480 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599005790 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599006390 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599106670 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599107480 ,18304,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815599107570 ,11855,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815599107570 ,13550,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815599203580 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599206160 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599207030 ,15767,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815599207220 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599303230 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599305870 ,19360,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815599306550 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599306600 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815599306600 ,20215,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815599306700 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599400170 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599407490 ,20215,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599407530 ,18970,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599407700 ,17876,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815599407940 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599506630 ,18705,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815599507230 ,15756,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599507370 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599607620 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599702460 ,17076,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815599706890 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599707030 ,13036,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815599707060 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599804370 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815599805690 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599806090 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599807290 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599807610 ,20215,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599807830 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599907590 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815599907820 ,18897,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815599907820 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815600001060 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600005760 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600006110 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600007010 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600103890 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600106700 ,17543,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815600204190 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600206360 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600302290 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600302680 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600303860 ,14939,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180815600307100 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600307950 ,16198,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600403730 ,18407,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815600405010 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815600406160 ,13031,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600406560 ,18888,4,1,2018/8/16 0:00,2018/8/16 23:59,C
1180815600406700 ,20211,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600506180 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600602180 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600602440 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600602580 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600604830 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815600605000 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600701120 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600703590 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815600705350 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600705460 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600705890 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600707000 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815600707520 ,14939,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815600804820 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600804860 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600805630 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600806160 ,18444,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600806320 ,17962,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600905460 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815600905970 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601004100 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815601004110 ,18660,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601004650 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601005020 ,16415,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601005030 ,14272,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601102720 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601102750 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601103680 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601103980 ,15878,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815601104250 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601104270 ,18341,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815601104440 ,17575,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601202170 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601203740 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601203980 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601303370 ,16507,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601305030 ,16252,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601403350 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601403530 ,15683,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601405030 ,13925,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815601405060 ,18119,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601505770 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601506260 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601506630 ,19332,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815601507140 ,17059,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815601608070 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601700340 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601706960 ,11271,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601707160 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601707260 ,18958,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815601807350 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601901050 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601906010 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601906190 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601907680 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601907710 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601907820 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815601907840 ,11274,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180815602007220 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602100410 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602100510 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602101120 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602108000 ,17132,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602108210 ,19094,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180815602108230 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602204310 ,17301,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602204580 ,19361,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180815602205480 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602206170 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602305130 ,18316,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602305580 ,18638,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602401360 ,21033,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602408090 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602408480 ,18954,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180815602408960 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500030 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500040 ,13110,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500080 ,16505,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500090 ,17964,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628500100 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500140 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500300 ,12943,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628500460 ,17246,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816628500460 ,17574,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500560 ,13873,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816628500560 ,19361,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500650 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628500730 ,10687,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628501070 ,19333,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628502230 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628502250 ,14896,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628502530 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628502530 ,16252,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628502590 ,13550,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628502730 ,19361,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503050 ,15291,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503500 ,19118,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628503580 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503720 ,16507,10,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503720 ,17177,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503730 ,16811,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816628503840 ,14273,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503870 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503930 ,19867,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628503970 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504130 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504170 ,17141,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504320 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504410 ,18409,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816628504730 ,17198,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504770 ,18090,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504810 ,14318,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628504830 ,13159,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816628505000 ,14720,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505020 ,11271,2,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505050 ,14318,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505050 ,19332,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816628505120 ,16507,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505140 ,17182,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628505210 ,17134,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505350 ,18341,1,0,2018/8/16 0:00,2018/8/16 23:59,C
1180816628505620 ,19360,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505720 ,14720,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505760 ,13911,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505820 ,16076,2,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816628505870 ,17575,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505870 ,18444,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628505940 ,18566,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506010 ,17915,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628506030 ,17788,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628506050 ,11855,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506120 ,15366,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506200 ,14274,1,1,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506200 ,18160,1,1,2018/8/16 0:00,2018/8/16 23:59,B
1180816628506240 ,14409,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506270 ,15881,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506410 ,17140,1,0,2018/8/16 0:00,2018/8/16 23:59,B
1180816628506540 ,19504,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506590 ,21034,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506610 ,14708,1,0,2018/8/16 0:00,2018/8/16 23:59,A
1180816628506730 ,16058,1,0,2018/8/16 0:00,2018/8/16 23:59,A
